school_name,school_section,cca_grouping_desc,cca_generic_name,cca_customized_name
EAST SPRING PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,MEDIA RESOURCE AND IT CLUB,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,NETBALL,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TRACK & FIELD,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,GOLF,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - HARMONICA,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - BRASS,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
COMPASSVALE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,Speech and Drama Club
COMPASSVALE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,ROBOTICS CLUB
COMPASSVALE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,SCIENCE CLUB,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
HOUGANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,VOLLEYBALL,na
HOUGANG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - BRASS,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - BALLET,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,"MUSIC, DRAMA & DANCE CLUB",DRAMA CLUB
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,CHESS CLUB,na
HOUGANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,POTTERY CLUB,na
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,GREEN CLUB,GREEN CLUB - ENVIRONMENT
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,na
HOUGANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB-CODING
WELLINGTON PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,SOCCER
WELLINGTON PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TABLE TENNIS,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,CHOIR ENSEMBLE
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,GUZHENG ENSEMBLE
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,CREATIVE DANCE
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,DANCESPORTS
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,BRASS BAND
WELLINGTON PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
WELLINGTON PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,GREEN CLUB,GREEN INNOVATION CLUB
WELLINGTON PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,NETBALL,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,ROPE SKIPPING,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,WGPS ROBOTIX
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,BOOK BUZZ CLUB
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ENVIRONMENTAL CLUB,na
WEST GROVE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOMEDIA CLUB
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,Basketball Club
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,FLOORBALL(GIRLS)
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,RUGBY,CONTACT RUGBY
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
CASUARINA PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FLOORBALL,FLOORBALL BOYS
CASUARINA PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
CASUARINA PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,Brownies (CSP 1st Pack)
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
CASUARINA PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
CASUARINA PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,CHESS CLUB,na
CASUARINA PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,RED CROSS YOUTH
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),na
BARTLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,BAND-CONCERT
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,ENSEMBLE-GUZHENG
BARTLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,DANCE-MODERN
BARTLEY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MEDIA RESOURCE CLUB,MERIT (MEDIA RESOURCE & IT) CLUB
BARTLEY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENTREPRENEUR CLUB,na
BARTLEY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,HOCKEY,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,na
CRESCENT GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,TRACK & FIELD
CRESCENT GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
CRESCENT GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,SINGAPORE RED CROSS YOUTH
CRESCENT GIRLS' SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,CHINESE AND MODERN DANCE
CRESCENT GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,na
CRESCENT GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHESS CLUB,na
CRESCENT GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,COMPUTER CLUB,na
CRESCENT GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - ENGLISH,na
CRESCENT GIRLS' SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,DIGITAL ART & PHOTOGRAPHY CLUB
CRESCENT GIRLS' SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENTREPRENEUR CLUB,INNOVATION AND ENTERPRISE CLUB
GAN ENG SENG SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (BOYS ONLY)
GAN ENG SENG SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,CANOE SPRINT TEAM
GAN ENG SENG SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
GAN ENG SENG SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,FOOTBALL (BOYS ONLY)
GAN ENG SENG SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,TABLE TENNIS (GIRLS ONLY)
GAN ENG SENG SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
GAN ENG SENG SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
GAN ENG SENG SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NPCC (BOYS ONLY)
GAN ENG SENG SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
GAN ENG SENG SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,DRAGON SCOUTS
GAN ENG SENG SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NCC (LAND) (BOYS ONLY)
GAN ENG SENG SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
GAN ENG SENG SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,na
GAN ENG SENG SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,DANCE ENSEMBLE
GAN ENG SENG SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
GAN ENG SENG SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENTREPRENEUR CLUB,na
GAN ENG SENG SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (BOYS)
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,DRAGON BOAT
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,SOCCER (BOYS)
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,MUSICIANS' CLUB,URBAN NATURE
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,NEW MEDIA
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,COMMUNITY SERVICE CLUB,ECO CLUB
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,BITS AND ATOMS
COMMONWEALTH SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,HOME ECONOMICS,CULINARY CLUB
WHITLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
WHITLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
WHITLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
WHITLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,GOLF,na
WHITLEY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRAMPOLINE,na
WHITLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
WHITLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
WHITLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
WHITLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
WHITLEY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
WHITLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
WHITLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
WHITLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,ENGLISH DRAMA
WHITLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
WHITLEY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,na
WHITLEY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,AVA & BROADCASTING CLUB
YUHUA SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,WUSHU,na
YUHUA SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
YUHUA SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TCHOUKBALL,na
YUHUA SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
YUHUA SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
YUHUA SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,na
YUHUA SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
YUHUA SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - HARMONICA,HARMONICA BAND
YUHUA SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,STAGEWRIGHT
YUHUA SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
YUHUA SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY COUNCIL,LIBRARY
YUHUA SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - CHINESE,na
YUHUA SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,INFOCOMM AND MEDIA CLUB
YUHUA SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,TINKERING CLUB
YISHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
YISHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
YISHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
YISHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,na
YISHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
YISHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
YISHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
YISHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
YISHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
YISHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
YISHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,NCDCC
YISHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
YISHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
YISHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
YISHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
YISHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
YISHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
YISHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,D'LITE (ENGLISH DRAMA)
YISHUN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,AVA CLUB
YISHUN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,APERTURE
YISHUN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,RADIO CONTROL AND ROBOTICS CLUB,ROBOTICS CLUB
BENDEMEER SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TAEKWONDO,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TCHOUKBALL,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,SINGAPORE RED CROSS YOUTH
BENDEMEER SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
BENDEMEER SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - TAMIL,na
BENDEMEER SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
FUCHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
FUCHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
FUCHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,na
FUCHUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
FUCHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
FUCHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
FUCHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
FUCHUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
FUCHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,na
FUCHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,DANCE - MODERN & CULTURAL
FUCHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
FUCHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
FUCHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
FUCHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
FUCHUN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INTERACT CLUB,na
FUCHUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,LION DANCE TROUPE,FESTIVE DRUMS AND LION DANCE TROUPE
FUCHUN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SINGAPORE YOUTH FLYING CLUB,na
FUCHUN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
